,province,city,area,code_num,code_province,code_city,code_area
358,新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,652702000000,650000000000,652700000000,652702000000
359,新疆维吾尔自治区,阿克苏地区,温宿县,652922000000,650000000000,652900000000,652922000000
360,内蒙古自治区,呼和浩特市,清水河县,150124000000,150000000000,150100000000,150124000000
361,四川省,凉山彝族自治州,昭觉县,513431000000,510000000000,513400000000,513431000000
362,河北省,邯郸市,峰峰矿区,130406000000,130000000000,130400000000,130406000000
363,甘肃省,兰州市,安宁区,620105000000,620000000000,620100000000,620105000000
364,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,530925000000,530000000000,530900000000,530925000000
365,湖南省,益阳市,南县,430921000000,430000000000,430900000000,430921000000
366,四川省,攀枝花市,西区,510403000000,510000000000,510400000000,510403000000
367,云南省,曲靖市,沾益区,530303000000,530000000000,530300000000,530303000000
368,吉林省,通化市,集安市,220582000000,220000000000,220500000000,220582000000
369,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,654022000000,650000000000,654000000000,654022000000
370,甘肃省,陇南市,礼县,621226000000,620000000000,621200000000,621226000000
371,甘肃省,临夏回族自治州,东乡族自治县,622926000000,620000000000,622900000000,622926000000
372,湖北省,咸宁市,咸安区,421202000000,420000000000,421200000000,421202000000
373,广东省,河源市,连平县,441623000000,440000000000,441600000000,441623000000
374,贵州省,黔西南布依族苗族自治州,册亨县,522327000000,520000000000,522300000000,522327000000
375,河南省,洛阳市,栾川县,410324000000,410000000000,410300000000,410324000000
376,青海省,海北藏族自治州,祁连县,632222000000,630000000000,632200000000,632222000000
377,河北省,石家庄市,高邑县,130127000000,130000000000,130100000000,130127000000
378,山西省,长治市,长治县,140421000000,140000000000,140400000000,140421000000
379,河南省,安阳市,林州市,410581000000,410000000000,410500000000,410581000000
380,甘肃省,白银市,靖远县,620421000000,620000000000,620400000000,620421000000
381,山东省,滨州市,博兴县,371625000000,370000000000,371600000000,371625000000
382,河南省,鹤壁市,山城区,410603000000,410000000000,410600000000,410603000000
383,辽宁省,阜新市,清河门区,210905000000,210000000000,210900000000,210905000000
384,江西省,赣州市,崇义县,360725000000,360000000000,360700000000,360725000000
385,云南省,红河哈尼族彝族自治州,河口瑶族自治县,532532000000,530000000000,532500000000,532532000000
386,河南省,洛阳市,老城区,410302000000,410000000000,410300000000,410302000000
387,宁夏回族自治区,固原市,隆德县,640423000000,640000000000,640400000000,640423000000
388,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,150724000000,150000000000,150700000000,150724000000
389,山西省,太原市,万柏林区,140109000000,140000000000,140100000000,140109000000
390,山东省,济南市,历下区,370102000000,370000000000,370100000000,370102000000
391,河南省,安阳市,安阳县,410522000000,410000000000,410500000000,410522000000
392,河北省,廊坊市,大厂回族自治县,131028000000,130000000000,131000000000,131028000000
393,浙江省,嘉兴市,秀洲区,330411000000,330000000000,330400000000,330411000000
394,福建省,泉州市,晋江市,350582000000,350000000000,350500000000,350582000000
395,河北省,邯郸市,曲周县,130435000000,130000000000,130400000000,130435000000
396,西藏自治区,日喀则市,南木林县,540221000000,540000000000,540200000000,540221000000
397,四川省,凉山彝族自治州,盐源县,513423000000,510000000000,513400000000,513423000000
398,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,654301000000,650000000000,654300000000,654301000000
399,浙江省,台州市,路桥区,331004000000,330000000000,331000000000,331004000000
400,山西省,晋城市,高平市,140581000000,140000000000,140500000000,140581000000
401,福建省,三明市,明溪县,350421000000,350000000000,350400000000,350421000000
402,河南省,驻马店市,平舆县,411723000000,410000000000,411700000000,411723000000
403,云南省,文山壮族苗族自治州,马关县,532625000000,530000000000,532600000000,532625000000
404,陕西省,商洛市,商南县,611023000000,610000000000,611000000000,611023000000
405,新疆维吾尔自治区,和田地区,民丰县,653227000000,650000000000,653200000000,653227000000
406,陕西省,咸阳市,淳化县,610430000000,610000000000,610400000000,610430000000
407,河北省,唐山市,滦县,130223000000,130000000000,130200000000,130223000000
408,云南省,昭通市,大关县,530624000000,530000000000,530600000000,530624000000
409,内蒙古自治区,鄂尔多斯市,伊金霍洛旗,150627000000,150000000000,150600000000,150627000000
410,四川省,成都市,温江区,510115000000,510000000000,510100000000,510115000000
411,福建省,三明市,沙县,350427000000,350000000000,350400000000,350427000000
412,河南省,南阳市,淅川县,411326000000,410000000000,411300000000,411326000000
413,河南省,南阳市,邓州市,411381000000,410000000000,411300000000,411381000000
414,山西省,运城市,夏县,140828000000,140000000000,140800000000,140828000000
415,湖北省,孝感市,孝南区,420902000000,420000000000,420900000000,420902000000
416,河北省,保定市,定兴县,130626000000,130000000000,130600000000,130626000000
417,安徽省,六安市,霍邱县,341522000000,340000000000,341500000000,341522000000
418,西藏自治区,日喀则市,吉隆县,540234000000,540000000000,540200000000,540234000000
419,四川省,甘孜藏族自治州,巴塘县,513335000000,510000000000,513300000000,513335000000
420,福建省,厦门市,湖里区,350206000000,350000000000,350200000000,350206000000
421,河北省,唐山市,迁安市,130283000000,130000000000,130200000000,130283000000
422,安徽省,安庆市,宜秀区,340811000000,340000000000,340800000000,340811000000
423,广西壮族自治区,柳州市,柳江区,450206000000,450000000000,450200000000,450206000000
424,吉林省,长春市,九台区,220113000000,220000000000,220100000000,220113000000
425,黑龙江省,佳木斯市,汤原县,230828000000,230000000000,230800000000,230828000000
426,浙江省,宁波市,江北区,330205000000,330000000000,330200000000,330205000000
427,河北省,唐山市,玉田县,130229000000,130000000000,130200000000,130229000000
428,江苏省,南通市,如皋市,320682000000,320000000000,320600000000,320682000000
429,福建省,三明市,永安市,350481000000,350000000000,350400000000,350481000000
430,贵州省,遵义市,道真仡佬族苗族自治县,520325000000,520000000000,520300000000,520325000000
431,广西壮族自治区,河池市,罗城仫佬族自治县,451225000000,450000000000,451200000000,451225000000
432,山西省,阳泉市,城区,140302000000,140000000000,140300000000,140302000000
433,安徽省,六安市,舒城县,341523000000,340000000000,341500000000,341523000000
434,四川省,巴中市,通江县,511921000000,510000000000,511900000000,511921000000
435,西藏自治区,日喀则市,聂拉木县,540235000000,540000000000,540200000000,540235000000
436,内蒙古自治区,鄂尔多斯市,准格尔旗,150622000000,150000000000,150600000000,150622000000
437,河北省,邢台市,桥西区,130503000000,130000000000,130500000000,130503000000
438,四川省,南充市,南部县,511321000000,510000000000,511300000000,511321000000
439,山西省,晋城市,阳城县,140522000000,140000000000,140500000000,140522000000
440,湖北省,宜昌市,点军区,420504000000,420000000000,420500000000,420504000000
441,陕西省,商洛市,山阳县,611024000000,610000000000,611000000000,611024000000
442,内蒙古自治区,呼伦贝尔市,额尔古纳市,150784000000,150000000000,150700000000,150784000000
443,河南省,南阳市,南召县,411321000000,410000000000,411300000000,411321000000
444,山东省,临沂市,沂南县,371321000000,370000000000,371300000000,371321000000
445,河南省,洛阳市,伊川县,410329000000,410000000000,410300000000,410329000000
446,黑龙江省,齐齐哈尔市,依安县,230223000000,230000000000,230200000000,230223000000
447,江西省,景德镇市,乐平市,360281000000,360000000000,360200000000,360281000000
448,甘肃省,白银市,会宁县,620422000000,620000000000,620400000000,620422000000
449,湖南省,娄底市,涟源市,431382000000,430000000000,431300000000,431382000000
450,江苏省,徐州市,鼓楼区,320302000000,320000000000,320300000000,320302000000
451,福建省,龙岩市,武平县,350824000000,350000000000,350800000000,350824000000
452,河北省,唐山市,滦南县,130224000000,130000000000,130200000000,130224000000
453,西藏自治区,日喀则市,康马县,540230000000,540000000000,540200000000,540230000000
454,安徽省,宣城市,宣州区,341802000000,340000000000,341800000000,341802000000
455,河北省,邢台市,桥东区,130502000000,130000000000,130500000000,130502000000
456,河北省,石家庄市,平山县,130131000000,130000000000,130100000000,130131000000
457,内蒙古自治区,乌兰察布市,集宁区,150902000000,150000000000,150900000000,150902000000
458,江苏省,镇江市,句容市,321183000000,320000000000,321100000000,321183000000
459,河南省,郑州市,新密市,410183000000,410000000000,410100000000,410183000000
460,江苏省,徐州市,泉山区,320311000000,320000000000,320300000000,320311000000
461,广西壮族自治区,桂林市,叠彩区,450303000000,450000000000,450300000000,450303000000
462,四川省,眉山市,仁寿县,511421000000,510000000000,511400000000,511421000000
463,广西壮族自治区,梧州市,苍梧县,450421000000,450000000000,450400000000,450421000000
464,四川省,凉山彝族自治州,喜德县,513432000000,510000000000,513400000000,513432000000
465,新疆维吾尔自治区,和田地区,皮山县,653223000000,650000000000,653200000000,653223000000
466,浙江省,丽水市,遂昌县,331123000000,330000000000,331100000000,331123000000
467,青海省,玉树藏族自治州,囊谦县,632725000000,630000000000,632700000000,632725000000
468,安徽省,宿州市,埇桥区,341302000000,340000000000,341300000000,341302000000
469,西藏自治区,阿里地区,噶尔县,542523000000,540000000000,542500000000,542523000000
470,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,650121000000,650000000000,650100000000,650121000000
471,内蒙古自治区,鄂尔多斯市,鄂托克前旗,150623000000,150000000000,150600000000,150623000000
472,浙江省,嘉兴市,平湖市,330482000000,330000000000,330400000000,330482000000
473,陕西省,咸阳市,武功县,610431000000,610000000000,610400000000,610431000000
474,新疆维吾尔自治区,伊犁哈萨克自治州,特克斯县,654027000000,650000000000,654000000000,654027000000
475,四川省,凉山彝族自治州,宁南县,513427000000,510000000000,513400000000,513427000000
476,西藏自治区,日喀则市,昂仁县,540226000000,540000000000,540200000000,540226000000
477,贵州省,遵义市,务川仡佬族苗族自治县,520326000000,520000000000,520300000000,520326000000
478,河北省,张家口市,康保县,130723000000,130000000000,130700000000,130723000000
479,江西省,吉安市,井冈山市,360881000000,360000000000,360800000000,360881000000
480,云南省,昆明市,呈贡区,530114000000,530000000000,530100000000,530114000000
481,福建省,三明市,尤溪县,350426000000,350000000000,350400000000,350426000000
482,湖南省,怀化市,通道侗族自治县,431230000000,430000000000,431200000000,431230000000
483,福建省,宁德市,柘荣县,350926000000,350000000000,350900000000,350926000000
484,山东省,济宁市,微山县,370826000000,370000000000,370800000000,370826000000
485,黑龙江省,哈尔滨市,道外区,230104000000,230000000000,230100000000,230104000000
486,河北省,石家庄市,正定县,130123000000,130000000000,130100000000,130123000000
487,四川省,凉山彝族自治州,普格县,513428000000,510000000000,513400000000,513428000000
488,四川省,甘孜藏族自治州,德格县,513330000000,510000000000,513300000000,513330000000
489,山东省,济宁市,汶上县,370830000000,370000000000,370800000000,370830000000
490,福建省,宁德市,周宁县,350925000000,350000000000,350900000000,350925000000
491,陕西省,渭南市,富平县,610528000000,610000000000,610500000000,610528000000
492,安徽省,黄山市,黟县,341023000000,340000000000,341000000000,341023000000
493,新疆维吾尔自治区,和田地区,墨玉县,653222000000,650000000000,653200000000,653222000000
494,黑龙江省,大庆市,龙凤区,230603000000,230000000000,230600000000,230603000000
495,宁夏回族自治区,银川市,金凤区,640106000000,640000000000,640100000000,640106000000
